,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscription to deposit (target)
596,26,services,single,secondary,no,136,no,no,cellular,20,apr,120,1,-1.0,0,unknown,yes
597,26,student,single,tertiary,no,5169,yes,no,cellular,20,apr,639,2,-1.0,0,unknown,no
598,26,student,single,tertiary,no,10086,no,no,cellular,21,apr,110,2,-1.0,0,unknown,yes
599,26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,-1.0,0,unknown,yes
600,26,admin.,single,tertiary,no,2170,yes,no,cellular,27,apr,398,1,-1.0,0,unknown,no
601,26,management,single,tertiary,no,6791,no,no,telephone,29,apr,164,23,-1.0,0,unknown,no
602,26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1.0,0,unknown,no
603,26,student,single,secondary,no,480,no,no,cellular,30,apr,104,1,-1.0,0,unknown,no
604,26,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,394,1,-1.0,0,unknown,yes
605,26,self-employed,single,tertiary,no,1078,no,no,cellular,30,apr,99,2,-1.0,0,unknown,no
606,26,admin.,single,secondary,no,1327,no,no,cellular,30,apr,104,1,31.0,4,failure,no
607,26,retired,single,secondary,no,530,no,no,cellular,30,apr,308,1,-1.0,0,unknown,no
608,26,technician,single,tertiary,no,2781,yes,no,cellular,30,apr,132,1,-1.0,0,unknown,no
609,26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80.0,1,success,yes
610,26,unemployed,single,tertiary,no,3511,no,no,cellular,30,apr,439,2,-1.0,0,unknown,yes
611,26,student,single,tertiary,no,2,no,no,cellular,30,apr,120,2,-1.0,0,unknown,no
612,26,student,single,unknown,no,2503,no,no,cellular,30,apr,121,1,63.0,2,failure,no
613,26,technician,single,secondary,no,507,no,no,cellular,30,apr,380,1,-1.0,0,unknown,yes
614,26,self-employed,single,tertiary,no,553,no,no,cellular,30,apr,347,3,-1.0,0,unknown,no
615,26,self-employed,married,tertiary,no,219,no,no,cellular,4,may,104,5,-1.0,0,unknown,no
616,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1.0,0,unknown,no
617,26,admin.,single,secondary,no,160,no,yes,cellular,4,may,172,2,-1.0,0,unknown,no
618,26,management,single,tertiary,no,4683,yes,no,cellular,4,may,334,2,180.0,1,failure,no
619,26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238,3,-1.0,0,unknown,no
620,26,blue-collar,married,primary,no,104,yes,no,cellular,4,may,230,6,360.0,2,other,no
621,26,technician,single,secondary,no,237,yes,no,cellular,4,may,1091,3,-1.0,0,unknown,yes
622,26,admin.,single,unknown,no,677,no,no,cellular,4,may,399,1,-1.0,0,unknown,no
623,26,unemployed,married,tertiary,no,0,yes,no,cellular,5,may,319,1,-1.0,0,unknown,no
624,26,management,single,tertiary,no,4116,yes,no,cellular,5,may,301,1,-1.0,0,unknown,no
625,26,technician,single,tertiary,no,3628,no,no,cellular,5,may,151,1,-1.0,0,unknown,no
626,26,management,married,tertiary,no,784,yes,yes,cellular,5,may,247,2,358.0,2,failure,no
627,26,admin.,single,tertiary,no,6,yes,no,cellular,5,may,171,1,-1.0,0,unknown,no
628,26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1.0,0,unknown,no
629,26,technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1.0,0,unknown,no
630,26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,5,-1.0,0,unknown,no
631,26,blue-collar,single,secondary,no,0,yes,no,cellular,6,may,340,1,-1.0,0,unknown,no
632,26,admin.,single,secondary,no,96,no,no,cellular,6,may,606,1,345.0,1,failure,no
633,26,management,single,tertiary,no,1494,yes,no,cellular,6,may,477,2,-1.0,0,unknown,no
634,26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6,may,207,1,363.0,2,failure,no
635,26,blue-collar,single,secondary,no,191,yes,no,cellular,6,may,550,1,-1.0,0,unknown,yes
636,26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1.0,0,unknown,no
637,26,admin.,single,secondary,no,985,yes,no,cellular,6,may,267,2,-1.0,0,unknown,no
638,26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342.0,2,failure,no
639,26,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,320,3,-1.0,0,unknown,no
640,26,student,single,secondary,no,47,yes,no,cellular,6,may,273,4,-1.0,0,unknown,no
641,26,student,single,secondary,no,502,yes,no,telephone,7,may,82,1,-1.0,0,unknown,no
642,26,student,single,secondary,no,1209,yes,no,cellular,7,may,57,4,-1.0,0,unknown,no
643,26,services,single,secondary,no,1700,yes,no,cellular,7,may,13,5,-1.0,0,unknown,no
644,26,management,single,tertiary,no,199,yes,no,cellular,7,may,413,1,-1.0,0,unknown,no
645,26,blue-collar,single,secondary,no,7475,yes,no,cellular,7,may,204,1,-1.0,0,unknown,no
646,26,unknown,divorced,secondary,no,-295,yes,no,cellular,7,may,556,1,-1.0,0,unknown,no
647,26,management,single,tertiary,no,114,yes,no,cellular,7,may,457,1,-1.0,0,unknown,yes
648,26,blue-collar,single,secondary,no,2,yes,no,cellular,7,may,223,1,-1.0,0,unknown,no
649,26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1.0,0,unknown,yes
650,26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283.0,4,failure,no
651,26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,132,2,293.0,1,other,no
652,26,student,single,secondary,no,279,no,no,cellular,7,may,239,3,-1.0,0,unknown,no
653,26,technician,married,secondary,no,518,yes,no,cellular,7,may,189,3,-1.0,0,unknown,no
654,26,management,single,tertiary,no,962,yes,no,cellular,8,may,132,1,-1.0,0,unknown,no
655,26,admin.,single,secondary,no,0,yes,no,cellular,8,may,339,1,66.0,3,other,no
656,26,admin.,married,secondary,no,354,yes,no,cellular,8,may,282,5,347.0,5,other,no
657,26,management,married,tertiary,no,5,yes,no,cellular,11,may,251,1,304.0,2,other,no
658,26,student,single,tertiary,no,249,yes,no,cellular,11,may,445,2,371.0,1,other,no
659,26,student,single,tertiary,no,2182,yes,no,cellular,12,may,42,1,292.0,1,other,no
660,26,entrepreneur,married,tertiary,no,38,yes,no,cellular,12,may,119,1,294.0,5,failure,no
661,26,blue-collar,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1.0,0,unknown,no
662,26,admin.,single,secondary,no,0,yes,no,cellular,13,may,204,3,-1.0,0,unknown,no
663,26,admin.,single,secondary,no,96,yes,no,cellular,13,may,612,2,348.0,3,other,no
664,26,services,single,tertiary,no,130,yes,no,cellular,14,may,24,7,302.0,1,failure,no
665,26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1.0,0,unknown,yes
666,26,blue-collar,single,primary,no,619,yes,yes,cellular,14,may,720,1,352.0,1,failure,no
667,26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1.0,0,unknown,yes
668,26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451,1,339.0,3,failure,no
669,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1.0,0,unknown,yes
670,26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221,2,364.0,1,failure,no
671,26,services,married,secondary,no,864,yes,yes,cellular,14,may,466,1,-1.0,0,unknown,no
672,26,student,single,primary,no,114,yes,no,cellular,14,may,226,2,-1.0,0,unknown,no
673,26,blue-collar,single,primary,no,93,yes,no,cellular,14,may,43,3,-1.0,0,unknown,no
674,26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,2,-1.0,0,unknown,yes
675,26,admin.,single,secondary,no,681,yes,no,cellular,14,may,336,2,322.0,3,failure,no
676,26,admin.,single,secondary,no,787,yes,no,cellular,15,may,68,2,371.0,1,failure,no
677,26,services,married,secondary,no,77,yes,no,cellular,15,may,619,1,340.0,4,failure,yes
678,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,-1.0,0,unknown,yes
679,26,unemployed,single,secondary,no,130,yes,no,cellular,15,may,283,3,-1.0,0,unknown,no
680,26,technician,single,secondary,no,276,yes,no,cellular,15,may,106,1,368.0,4,failure,no
681,26,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368.0,1,failure,no
682,26,services,single,secondary,no,2047,yes,no,cellular,15,may,457,1,-1.0,0,unknown,no
683,26,technician,single,tertiary,no,-67,yes,no,cellular,15,may,637,1,-1.0,0,unknown,yes
684,26,technician,single,secondary,no,626,yes,no,cellular,15,may,412,2,-1.0,0,unknown,no
685,26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352.0,1,other,no
686,26,student,single,secondary,no,2138,yes,no,cellular,15,may,18,8,371.0,1,other,no
687,26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1.0,0,unknown,yes
688,26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367.0,2,failure,no
689,26,entrepreneur,single,tertiary,no,255,yes,no,cellular,15,may,401,1,-1.0,0,unknown,no
690,26,services,single,secondary,no,46,yes,no,cellular,15,may,17,3,351.0,6,other,no
691,26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1.0,0,unknown,no
692,26,services,single,secondary,no,0,yes,no,cellular,15,may,23,8,-1.0,0,unknown,no
693,26,admin.,single,secondary,no,140,yes,no,cellular,15,may,103,5,-1.0,0,unknown,no
694,26,student,single,secondary,no,372,yes,no,cellular,15,may,34,11,374.0,2,other,no
695,26,student,single,primary,no,177,yes,no,cellular,15,may,58,3,-1.0,0,unknown,no
696,26,self-employed,married,secondary,no,492,yes,yes,cellular,15,may,439,4,-1.0,0,unknown,no
697,26,blue-collar,single,secondary,no,474,yes,no,cellular,15,may,504,2,-1.0,0,unknown,no
698,26,services,married,secondary,no,0,yes,no,cellular,18,may,130,4,-1.0,0,unknown,no
699,26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349.0,6,other,no
700,26,blue-collar,single,secondary,no,384,yes,no,cellular,18,may,16,1,364.0,2,other,no
701,26,technician,single,secondary,no,3519,yes,no,cellular,18,may,283,1,-1.0,0,unknown,no
702,26,management,single,tertiary,yes,-130,yes,no,cellular,18,may,216,1,-1.0,0,unknown,no
703,26,student,single,tertiary,no,251,yes,no,cellular,18,may,12,5,-1.0,0,unknown,no
704,26,self-employed,single,tertiary,no,16563,yes,no,cellular,18,may,245,1,-1.0,0,unknown,no
705,26,blue-collar,married,secondary,no,160,yes,no,cellular,18,may,252,4,-1.0,0,unknown,no
706,26,blue-collar,single,secondary,no,330,yes,no,cellular,18,may,156,1,348.0,1,failure,no
707,26,management,single,tertiary,no,47,yes,no,cellular,18,may,63,1,-1.0,0,unknown,no
708,26,blue-collar,married,secondary,no,1702,yes,yes,cellular,18,may,21,1,-1.0,0,unknown,no
709,26,blue-collar,married,secondary,no,697,yes,no,cellular,18,may,253,2,-1.0,0,unknown,no
710,26,blue-collar,single,primary,no,37,yes,no,cellular,18,may,121,5,-1.0,0,unknown,no
711,26,blue-collar,single,secondary,no,0,yes,no,cellular,18,may,82,4,-1.0,0,unknown,no
712,26,blue-collar,married,primary,no,595,yes,yes,cellular,18,may,222,3,-1.0,0,unknown,no
713,26,blue-collar,single,secondary,no,154,yes,no,cellular,18,may,1010,2,356.0,2,failure,no
714,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,599,2,-1.0,0,unknown,no
715,26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827,2,-1.0,0,unknown,yes
716,26,services,single,primary,no,-32,yes,no,cellular,18,may,486,2,336.0,6,other,no
717,26,blue-collar,single,secondary,no,-350,yes,no,cellular,18,may,80,3,329.0,3,failure,no
718,26,blue-collar,married,primary,no,172,yes,no,cellular,18,may,410,3,354.0,3,failure,no
719,26,admin.,single,secondary,no,483,yes,no,cellular,18,may,305,2,-1.0,0,unknown,no
720,26,blue-collar,single,secondary,no,23,yes,no,cellular,18,may,11,6,367.0,1,other,no
721,26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1.0,0,unknown,no
722,26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94.0,1,success,yes
723,26,technician,married,tertiary,no,2026,no,no,cellular,22,may,43,1,-1.0,0,unknown,no
724,26,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1.0,0,unknown,yes
725,26,student,single,unknown,no,689,no,no,cellular,25,may,678,2,-1.0,0,unknown,yes
726,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35.0,2,failure,yes
727,26,student,single,tertiary,no,5741,no,no,cellular,25,may,327,1,-1.0,0,unknown,no
728,26,student,single,secondary,no,8015,no,no,cellular,26,may,109,1,-1.0,0,unknown,no
729,26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1.0,0,unknown,yes
730,26,self-employed,single,tertiary,no,560,no,no,telephone,26,may,122,2,-1.0,0,unknown,no
731,26,admin.,single,tertiary,no,2170,yes,no,cellular,26,may,81,1,29.0,1,failure,no
732,26,admin.,married,unknown,no,4311,no,no,cellular,26,may,75,1,-1.0,0,unknown,no
733,26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1.0,0,unknown,yes
734,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1.0,0,unknown,yes
735,26,student,single,tertiary,no,255,no,no,cellular,26,may,264,2,-1.0,0,unknown,no
736,26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43.0,5,other,no
737,26,admin.,single,secondary,no,2509,no,no,cellular,27,may,776,3,97.0,3,success,yes
738,26,student,single,secondary,no,0,no,no,cellular,27,may,107,2,-1.0,0,unknown,no
739,26,student,single,tertiary,no,13107,yes,no,cellular,27,may,112,2,-1.0,0,unknown,no
740,26,management,single,tertiary,no,2506,no,no,cellular,28,may,210,2,100.0,1,success,no
741,26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84.0,1,failure,no
742,26,management,single,secondary,no,2613,no,no,cellular,1,jun,326,1,-1.0,0,unknown,yes
743,26,management,single,tertiary,no,1623,no,no,cellular,2,jun,479,1,-1.0,0,unknown,yes
744,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,199,1,96.0,2,success,yes
745,26,management,single,tertiary,no,3178,no,no,cellular,2,jun,64,1,-1.0,0,unknown,no
746,26,technician,married,secondary,no,915,no,no,cellular,2,jun,384,1,-1.0,0,unknown,yes
747,26,admin.,single,secondary,no,96,no,no,cellular,2,jun,696,1,27.0,2,failure,no
748,26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,385,2,96.0,5,success,yes
749,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72.0,1,success,yes
750,26,student,single,secondary,no,132,no,no,cellular,4,jun,217,1,-1.0,0,unknown,yes
751,26,technician,married,secondary,no,523,no,no,cellular,4,jun,221,1,126.0,1,failure,no
752,26,services,single,secondary,no,2158,yes,yes,telephone,5,jun,227,1,-1.0,0,unknown,no
753,26,student,single,secondary,no,611,no,no,cellular,5,jun,455,3,-1.0,0,unknown,no
754,26,self-employed,single,tertiary,no,1444,no,no,cellular,12,jun,139,5,-1.0,0,unknown,no
755,26,student,single,tertiary,no,0,no,no,cellular,15,jun,41,2,-1.0,0,unknown,no
756,26,admin.,single,tertiary,no,617,no,no,cellular,15,jun,157,1,-1.0,0,unknown,no
757,26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,155,1,105.0,1,failure,yes
758,26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1.0,0,unknown,yes
759,26,blue-collar,single,primary,no,2363,no,yes,cellular,16,jun,569,2,-1.0,0,unknown,no
760,26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92.0,5,other,yes
761,26,management,divorced,tertiary,no,667,no,no,telephone,19,jun,177,2,-1.0,0,unknown,no
762,26,unemployed,single,secondary,no,771,no,no,cellular,22,jun,113,1,109.0,1,failure,no
763,26,services,single,tertiary,no,0,no,yes,telephone,1,jul,261,4,-1.0,0,unknown,yes
764,26,self-employed,single,tertiary,no,1393,no,no,cellular,3,jul,194,1,-1.0,0,unknown,no
765,26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1.0,0,unknown,yes
766,26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78.0,2,success,no
767,26,admin.,single,secondary,no,125,no,no,cellular,4,aug,92,1,118.0,6,other,no
768,26,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1.0,0,unknown,yes
769,26,management,single,tertiary,no,0,no,no,cellular,7,aug,125,1,-1.0,0,unknown,no
770,26,student,single,secondary,no,1608,no,no,cellular,10,aug,89,2,102.0,2,success,no
771,26,student,single,tertiary,no,2,no,no,cellular,10,aug,121,1,102.0,2,failure,no
772,26,admin.,single,secondary,no,96,no,no,cellular,11,aug,349,1,70.0,3,failure,yes
773,26,management,single,tertiary,no,141,no,no,cellular,12,aug,74,2,-1.0,0,unknown,no
774,26,student,single,secondary,no,5296,no,no,telephone,12,aug,127,1,-1.0,0,unknown,no
775,26,services,single,secondary,no,50,yes,no,cellular,12,aug,153,1,-1.0,0,unknown,no
776,26,management,single,tertiary,no,1643,no,no,cellular,12,aug,243,1,-1.0,0,unknown,no
777,26,student,single,secondary,no,374,no,no,telephone,12,aug,478,2,-1.0,0,unknown,no
778,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1.0,0,unknown,no
779,26,student,single,secondary,no,611,no,no,cellular,13,aug,138,2,69.0,3,failure,no
780,26,technician,single,tertiary,no,-67,yes,no,cellular,13,aug,143,1,90.0,1,success,no
781,26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106.0,2,success,yes
782,26,technician,single,tertiary,no,777,yes,no,cellular,14,aug,260,2,463.0,1,failure,no
783,26,blue-collar,single,secondary,no,535,no,no,cellular,14,aug,125,1,-1.0,0,unknown,yes
784,26,student,single,secondary,no,0,no,no,cellular,17,aug,237,1,82.0,2,failure,no
785,26,management,single,tertiary,no,948,yes,no,cellular,17,aug,125,1,-1.0,0,unknown,no
786,26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199.0,1,failure,yes
787,26,management,single,tertiary,no,2506,no,no,cellular,18,aug,134,1,82.0,3,failure,no
788,26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1.0,0,unknown,yes
789,26,student,single,secondary,no,620,no,no,cellular,26,aug,76,1,96.0,2,success,no
790,26,student,single,tertiary,no,97,no,no,cellular,27,aug,382,1,-1.0,0,unknown,no
791,26,services,single,secondary,no,38,no,no,telephone,28,aug,268,3,-1.0,0,unknown,no
792,26,management,single,tertiary,no,200,no,no,cellular,1,sep,91,2,-1.0,0,unknown,no
793,26,management,single,tertiary,no,9447,no,no,cellular,4,sep,113,1,100.0,2,other,no
794,26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93.0,7,success,yes
795,26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1.0,0,unknown,no
796,26,management,single,tertiary,no,1094,yes,no,cellular,8,sep,137,1,-1.0,0,unknown,yes
797,26,student,single,tertiary,no,13887,no,no,cellular,10,sep,199,4,-1.0,0,unknown,no
798,26,management,single,tertiary,no,362,no,no,cellular,15,sep,925,1,104.0,2,success,yes
799,26,management,single,tertiary,no,1646,no,no,cellular,18,sep,890,5,-1.0,0,unknown,yes
800,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119.0,1,success,yes
801,26,student,single,secondary,no,6036,no,no,cellular,1,oct,152,1,-1.0,0,unknown,no
802,26,management,single,tertiary,no,170,no,no,cellular,2,oct,160,2,109.0,1,success,no
803,26,admin.,single,secondary,no,125,no,no,cellular,6,oct,63,1,63.0,7,failure,no
804,26,self-employed,single,tertiary,no,993,no,no,cellular,8,oct,152,1,-1.0,0,unknown,no
805,26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1.0,0,unknown,yes
806,26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1.0,0,unknown,no
807,26,technician,single,secondary,no,334,no,no,cellular,19,oct,217,1,-1.0,0,unknown,no
808,26,student,single,unknown,no,603,no,no,cellular,28,oct,73,1,-1.0,0,unknown,no
809,26,admin.,single,secondary,no,338,no,no,cellular,29,oct,209,1,188.0,2,unknown,yes
810,26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1.0,0,unknown,yes
811,26,admin.,married,tertiary,no,906,no,no,cellular,2,nov,109,1,160.0,1,success,no
812,26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195.0,1,success,yes
813,26,student,single,secondary,no,203,no,no,cellular,16,nov,104,1,196.0,1,failure,no
814,26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,346,1,-1.0,0,unknown,yes
815,26,student,single,tertiary,no,294,no,no,cellular,4,dec,208,2,-1.0,0,unknown,yes
816,26,services,single,tertiary,no,12,no,no,cellular,15,dec,72,4,186.0,6,success,no
817,26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,1,209.0,1,other,yes
818,26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,99,2,225.0,13,other,no
819,26,admin.,single,secondary,no,614,no,no,cellular,27,jan,103,1,-1.0,0,unknown,no
820,26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,1,-1.0,0,unknown,yes
821,26,admin.,single,secondary,no,338,no,no,cellular,29,jan,245,1,92.0,3,success,no
822,26,technician,single,tertiary,no,1972,yes,no,cellular,29,jan,221,2,-1.0,0,unknown,no
823,26,management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164.0,1,other,no
824,26,unemployed,single,secondary,no,632,no,no,cellular,12,feb,218,1,-1.0,0,unknown,yes
825,26,technician,single,tertiary,no,3411,no,no,cellular,18,feb,236,1,183.0,2,success,no
826,26,admin.,single,tertiary,no,2532,yes,yes,cellular,18,feb,269,1,-1.0,0,unknown,yes
827,26,management,single,tertiary,no,0,no,no,cellular,23,feb,176,1,-1.0,0,unknown,no
828,26,services,single,secondary,no,162,yes,no,cellular,2,mar,185,2,130.0,8,other,no
829,26,admin.,single,tertiary,no,760,yes,no,cellular,4,mar,456,2,281.0,5,success,yes
830,26,student,single,secondary,no,5296,no,no,cellular,5,mar,229,1,205.0,1,failure,yes
831,26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91.0,2,success,yes
832,26,admin.,single,tertiary,no,3730,yes,no,cellular,11,mar,93,1,98.0,4,other,no
833,26,management,single,tertiary,no,1370,no,no,cellular,25,mar,231,1,295.0,1,other,no
834,26,student,married,tertiary,no,8750,no,no,cellular,26,mar,98,2,-1.0,0,unknown,no
835,26,management,single,tertiary,no,3,yes,yes,cellular,1,apr,149,1,350.0,1,success,yes
836,26,management,single,tertiary,no,7628,no,no,cellular,1,apr,263,1,-1.0,0,unknown,no
837,26,management,single,tertiary,no,1646,no,no,cellular,12,apr,524,4,206.0,5,success,yes
838,26,technician,single,tertiary,no,1066,no,no,cellular,15,apr,200,1,-1.0,0,unknown,yes
839,26,management,single,tertiary,no,194,no,no,cellular,22,apr,407,2,-1.0,0,unknown,yes
840,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334.0,1,failure,yes
841,26,unemployed,single,tertiary,no,77,no,no,cellular,26,apr,175,1,-1.0,0,unknown,yes
842,26,management,single,tertiary,no,1438,no,no,cellular,27,apr,321,1,449.0,1,other,yes
843,26,technician,single,tertiary,no,401,no,no,cellular,5,may,188,2,-1.0,0,unknown,yes
844,26,student,single,secondary,no,440,no,no,unknown,5,may,54,1,-1.0,0,unknown,no
845,26,services,married,secondary,no,104,no,no,unknown,14,may,7,1,-1.0,0,unknown,no
846,26,management,single,tertiary,no,531,no,yes,unknown,27,may,57,1,-1.0,0,unknown,no
847,26,entrepreneur,single,secondary,no,681,no,yes,unknown,27,may,137,1,-1.0,0,unknown,no
848,26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196.0,2,other,yes
849,26,technician,single,tertiary,no,515,no,no,cellular,31,may,775,1,-1.0,0,unknown,yes
850,26,unemployed,single,secondary,no,1064,no,no,unknown,31,may,113,1,-1.0,0,unknown,no
851,26,technician,single,tertiary,no,1066,no,no,cellular,4,jun,112,1,50.0,1,success,no
852,26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181.0,10,failure,yes
853,26,student,single,secondary,no,696,no,no,unknown,24,jun,22,1,-1.0,0,unknown,no
854,26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63.0,2,success,yes
855,26,blue-collar,single,secondary,no,463,no,yes,cellular,2,jul,248,2,-1.0,0,unknown,yes
856,26,student,single,secondary,no,1164,no,no,cellular,9,jul,116,1,301.0,1,other,no
857,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182.0,2,success,yes
858,26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136,8,-1.0,0,unknown,no
859,26,student,single,secondary,no,3090,no,no,cellular,26,jul,379,1,339.0,1,failure,no
860,26,technician,married,secondary,no,267,yes,no,cellular,28,jul,817,2,-1.0,0,unknown,yes
861,26,technician,single,secondary,no,1873,no,no,cellular,2,aug,1013,3,276.0,2,other,no
862,26,admin.,married,secondary,no,284,no,no,unknown,10,aug,11,1,-1.0,0,unknown,no
863,26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,312,3,181.0,1,success,yes
864,26,student,single,secondary,no,963,no,no,unknown,21,aug,11,1,304.0,1,other,no
865,26,technician,single,secondary,no,1105,yes,no,cellular,6,sep,415,1,297.0,3,other,yes
866,26,admin.,single,tertiary,no,760,yes,no,cellular,6,sep,164,2,186.0,7,success,no
867,26,unemployed,single,secondary,no,4,no,no,unknown,7,sep,8,1,-1.0,0,unknown,no
868,26,student,single,secondary,no,655,no,no,cellular,16,sep,190,1,-1.0,0,unknown,yes
869,26,management,single,tertiary,no,1,no,no,unknown,21,sep,6,1,-1.0,0,unknown,no
870,26,management,single,tertiary,no,1027,no,no,cellular,23,sep,744,1,-1.0,0,unknown,yes
871,26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1.0,0,unknown,yes
872,26,management,single,tertiary,no,1592,no,no,cellular,6,oct,604,2,485.0,5,other,no
873,26,student,single,secondary,no,706,no,no,unknown,8,oct,118,1,105.0,2,other,no
874,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,oct,194,1,92.0,5,success,yes
875,26,technician,single,secondary,no,342,no,no,cellular,14,oct,133,2,-1.0,0,unknown,no
876,26,admin.,married,tertiary,no,319,no,no,cellular,15,oct,88,1,-1.0,0,unknown,no
877,26,student,single,secondary,no,316,no,no,cellular,18,oct,375,2,-1.0,0,unknown,no
878,26,technician,single,secondary,no,4859,no,no,cellular,19,oct,90,2,92.0,3,other,no
879,26,student,single,secondary,no,108,no,no,cellular,21,oct,235,1,175.0,3,success,no
880,26,management,single,tertiary,no,222,no,no,cellular,26,oct,318,1,120.0,3,success,yes
881,25,blue-collar,single,primary,no,-221,yes,no,unknown,23,may,250,1,-1.0,0,unknown,no
882,25,student,single,secondary,no,331,no,no,telephone,26,aug,170,4,-1.0,0,unknown,yes
883,25,technician,single,secondary,no,505,no,yes,cellular,17,nov,386,2,-1.0,0,unknown,yes
884,25,admin.,single,secondary,no,4590,yes,no,unknown,28,may,199,2,-1.0,0,unknown,no
885,25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,95,3,-1.0,0,unknown,no
886,25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89.0,2,failure,yes
887,25,services,single,secondary,no,402,no,yes,cellular,7,jul,264,1,-1.0,0,unknown,no
888,25,student,single,secondary,no,1790,no,no,cellular,17,apr,224,1,322.0,3,failure,no
