,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscription to deposit (target)
354,26,1,1,1,0,622,1,0,1,21,7,471,2,-1.0,0,0,0
355,26,4,3,1,0,609,1,0,1,21,7,594,1,-1.0,0,0,0
356,26,1,3,1,0,188,1,1,1,21,7,46,1,-1.0,0,0,0
357,26,3,3,0,1,-1006,1,1,1,21,7,222,1,-1.0,0,0,0
358,26,2,3,2,0,81,0,0,1,21,7,262,3,-1.0,0,0,0
359,26,1,3,0,0,409,1,0,1,21,7,577,2,-1.0,0,0,1
360,26,9,3,1,0,-213,0,1,1,21,7,418,5,-1.0,0,0,0
361,26,9,3,1,0,223,0,1,1,21,7,1002,3,-1.0,0,0,1
362,26,0,1,1,0,233,1,0,1,21,7,236,3,-1.0,0,0,0
363,26,7,3,1,0,47,1,0,1,22,7,161,1,-1.0,0,0,0
364,26,9,3,1,0,7,1,0,1,22,7,188,2,-1.0,0,0,0
365,26,1,1,0,0,399,1,0,1,22,7,1288,2,-1.0,0,0,0
366,26,4,1,2,0,877,1,0,1,22,7,611,1,-1.0,0,0,0
367,26,9,3,1,0,1842,1,1,1,22,7,611,1,-1.0,0,0,0
368,26,1,1,0,0,5116,1,0,1,22,7,246,3,-1.0,0,0,0
369,26,8,3,1,0,141,0,0,1,22,7,128,1,-1.0,0,0,0
370,26,9,3,1,0,-525,1,1,1,22,7,417,1,-1.0,0,0,0
371,26,0,3,1,0,321,1,0,1,22,7,242,7,-1.0,0,0,0
372,26,7,3,1,1,0,0,1,1,22,7,240,10,-1.0,0,0,0
373,26,7,1,1,0,-379,1,1,1,22,7,1237,7,-1.0,0,0,1
374,26,4,3,1,0,-38,0,0,1,22,7,443,2,-1.0,0,0,0
375,26,7,3,2,0,238,1,0,1,22,7,156,3,-1.0,0,0,0
376,26,4,3,2,0,97,1,0,1,22,7,233,1,-1.0,0,0,0
377,26,1,3,1,0,1,1,0,1,22,7,36,2,-1.0,0,0,0
378,26,4,1,1,0,288,1,0,1,22,7,714,1,-1.0,0,0,0
379,26,7,3,1,0,209,1,0,1,22,7,319,2,-1.0,0,0,0
380,26,1,1,1,0,0,1,0,2,23,7,157,4,-1.0,0,0,0
381,26,4,3,2,0,3,1,0,1,23,7,106,1,-1.0,0,0,0
382,26,4,3,2,0,14004,1,0,1,23,7,167,1,-1.0,0,0,0
383,26,9,3,2,0,14054,0,0,1,23,7,178,1,-1.0,0,0,0
384,26,0,3,1,0,8,0,0,1,23,7,95,1,-1.0,0,0,0
385,26,4,3,2,0,33,0,0,1,23,7,297,1,-1.0,0,0,0
386,26,7,3,1,0,127,1,1,1,23,7,85,3,-1.0,0,0,0
387,26,1,3,1,0,658,0,1,2,23,7,34,4,-1.0,0,0,0
388,26,2,1,1,0,321,1,1,1,23,7,638,2,-1.0,0,0,0
389,26,9,3,1,0,33,0,0,1,23,7,91,7,-1.0,0,0,0
390,26,4,3,2,0,2356,1,0,1,23,7,252,6,-1.0,0,0,0
391,26,1,3,1,0,5829,0,0,1,23,7,41,2,-1.0,0,0,0
392,26,9,3,1,0,831,0,1,1,23,7,84,13,-1.0,0,0,0
393,26,1,1,1,0,242,1,0,1,24,7,117,2,-1.0,0,0,0
394,26,0,1,1,0,8,1,1,1,24,7,46,1,-1.0,0,0,0
395,26,2,1,1,0,1,1,0,1,24,7,70,2,-1.0,0,0,0
396,26,2,3,1,0,87,1,0,1,24,7,225,1,-1.0,0,0,0
397,26,1,3,1,0,1292,1,0,1,24,7,48,4,-1.0,0,0,0
398,26,7,1,1,0,-16,1,0,1,24,7,1036,1,-1.0,0,0,0
399,26,9,3,1,0,3382,0,0,1,24,7,844,5,-1.0,0,0,0
400,26,7,1,1,0,199,0,0,1,24,7,139,6,-1.0,0,0,0
401,26,9,1,1,0,415,0,0,1,24,7,92,2,-1.0,0,0,0
402,26,9,3,1,0,941,0,1,1,25,7,784,1,-1.0,0,0,1
403,26,6,1,1,1,254,1,1,1,25,7,335,1,-1.0,0,0,0
404,26,9,1,2,0,233,1,0,1,25,7,175,1,-1.0,0,0,0
405,26,7,3,1,0,0,0,0,1,25,7,129,3,-1.0,0,0,0
406,26,2,1,2,1,144,0,1,1,25,7,730,1,-1.0,0,0,0
407,26,1,1,0,0,133,0,1,1,25,7,57,3,-1.0,0,0,0
408,26,7,0,0,1,2,1,1,1,25,7,22,16,-1.0,0,0,0
409,26,1,1,0,0,40,0,1,1,28,7,49,3,-1.0,0,0,0
410,26,1,3,1,0,37,0,1,1,28,7,301,2,-1.0,0,0,0
411,26,1,3,0,0,1538,0,1,1,28,7,97,3,-1.0,0,0,0
412,26,9,1,2,0,-385,1,0,1,28,7,163,3,-1.0,0,0,0
413,26,7,3,1,0,81,1,0,1,28,7,63,2,-1.0,0,0,0
414,26,1,3,1,0,0,0,0,2,28,7,55,2,-1.0,0,0,0
415,26,7,1,1,0,4,1,0,1,28,7,201,2,-1.0,0,0,0
416,26,7,3,1,0,1163,0,1,1,28,7,239,4,-1.0,0,0,0
417,26,7,3,0,0,179,1,1,1,28,7,333,4,-1.0,0,0,0
418,26,4,3,1,0,63,0,0,1,28,7,76,4,-1.0,0,0,0
419,26,1,3,1,1,-685,1,1,1,28,7,314,4,-1.0,0,0,0
420,26,1,3,1,0,18,1,0,1,28,7,579,3,-1.0,0,0,0
421,26,10,3,2,0,102,0,0,1,28,7,377,2,-1.0,0,0,0
422,26,0,3,1,0,1690,0,1,1,28,7,408,3,-1.0,0,0,0
423,26,1,3,0,1,344,0,1,1,29,7,62,4,-1.0,0,0,0
424,26,9,3,1,0,84,1,0,1,29,7,70,3,-1.0,0,0,0
425,26,1,3,1,0,-84,1,1,1,29,7,63,5,-1.0,0,0,0
426,26,1,3,1,0,114,0,1,1,29,7,361,4,-1.0,0,0,0
427,26,6,0,1,0,165,1,0,1,29,7,162,4,-1.0,0,0,0
428,26,7,3,1,0,0,0,0,1,29,7,165,23,-1.0,0,0,0
429,26,9,3,1,0,0,0,1,1,30,7,65,26,-1.0,0,0,0
430,26,0,3,1,1,-42,0,1,1,30,7,305,3,-1.0,0,0,0
431,26,1,1,1,0,0,1,1,2,30,7,51,20,-1.0,0,0,0
432,26,1,3,1,0,179,0,0,1,30,7,103,3,-1.0,0,0,0
433,26,0,3,1,0,443,0,0,1,30,7,84,3,-1.0,0,0,0
434,26,1,3,1,0,856,1,1,1,30,7,95,5,-1.0,0,0,0
435,26,7,1,1,1,13,1,1,1,30,7,21,25,-1.0,0,0,0
436,26,6,3,2,0,50,0,0,1,30,7,160,4,-1.0,0,0,0
437,26,10,3,1,0,1,0,0,2,31,7,14,20,-1.0,0,0,0
438,26,1,3,0,0,36,0,1,1,31,7,34,32,-1.0,0,0,0
439,26,0,3,1,0,-14,0,0,1,31,7,9,31,-1.0,0,0,0
440,26,1,3,1,0,-32,1,1,1,31,7,14,6,-1.0,0,0,0
441,26,0,3,2,0,2053,0,0,1,31,7,127,4,-1.0,0,0,0
442,26,7,3,1,0,1445,0,0,2,23,10,171,1,-1.0,0,0,1
443,26,9,3,2,0,172,0,1,2,4,11,21,1,140.0,4,2,0
444,26,4,3,2,0,4683,1,0,2,5,11,5,1,-1.0,0,0,0
445,26,4,1,2,0,52,0,1,2,12,11,238,1,-1.0,0,0,0
446,26,11,3,1,0,1187,0,0,0,17,11,44,1,-1.0,0,0,0
447,26,0,3,1,0,609,0,0,2,28,1,112,1,-1.0,0,0,0
448,26,4,3,2,0,2725,0,0,1,28,1,267,1,-1.0,0,0,0
449,26,10,3,2,0,814,0,0,1,28,1,1387,1,-1.0,0,0,1
450,26,7,1,1,0,285,0,0,1,28,1,100,1,-1.0,0,0,0
451,26,6,3,2,0,25,0,0,1,28,1,158,1,-1.0,0,0,0
452,26,10,3,1,0,461,0,0,1,28,1,214,1,-1.0,0,0,0
453,26,1,3,1,0,78,0,0,2,28,1,43,1,-1.0,0,0,0
454,26,9,3,1,0,3244,0,0,1,28,1,390,1,-1.0,0,0,0
455,26,0,3,1,0,52,0,0,1,28,1,287,1,-1.0,0,0,0
456,26,10,3,1,0,340,0,0,1,28,1,128,1,-1.0,0,0,0
457,26,7,3,1,0,1095,0,0,1,28,1,410,2,-1.0,0,0,0
458,26,1,3,1,0,0,1,0,1,28,1,148,2,258.0,2,1,0
459,26,8,3,3,0,2020,0,0,2,28,1,42,3,-1.0,0,0,0
460,26,10,3,1,0,622,0,0,1,28,1,1451,2,-1.0,0,0,1
461,26,9,3,2,0,4130,0,0,1,28,1,104,2,-1.0,0,0,0
462,26,8,1,1,0,289,0,0,1,29,1,220,1,-1.0,0,0,0
463,26,8,3,1,0,782,0,0,1,29,1,297,1,-1.0,0,0,0
464,26,9,3,1,0,206,0,0,1,29,1,89,1,-1.0,0,0,0
465,26,9,3,1,0,152,0,1,1,29,1,90,1,-1.0,0,0,0
466,26,9,3,1,0,455,0,0,1,29,1,240,1,182.0,8,2,0
467,26,9,3,2,0,252,1,0,1,29,1,187,1,-1.0,0,0,0
468,26,1,3,0,0,941,0,0,1,29,1,1165,1,-1.0,0,0,1
469,26,10,1,0,0,205,0,0,1,29,1,239,1,-1.0,0,0,0
470,26,4,1,2,0,3360,1,0,1,29,1,774,1,-1.0,0,0,0
471,26,9,1,1,0,523,0,0,1,29,1,216,1,-1.0,0,0,0
472,26,10,3,0,0,1213,0,0,1,29,1,685,1,-1.0,0,0,0
473,26,4,0,2,1,-402,0,1,1,29,1,66,2,262.0,2,1,0
474,26,1,3,0,0,155,1,0,1,29,1,291,1,244.0,4,1,0
475,26,0,3,1,0,94,0,0,1,29,1,171,1,-1.0,0,0,0
476,26,6,3,2,0,-101,0,1,1,29,1,172,1,-1.0,0,0,0
477,26,7,3,1,0,397,0,0,1,29,1,268,1,-1.0,0,0,0
478,26,8,3,3,0,826,0,0,1,29,1,177,1,-1.0,0,0,0
479,26,8,3,1,0,1346,0,0,1,29,1,383,2,-1.0,0,0,0
480,26,1,3,1,0,2613,0,0,1,29,1,435,2,-1.0,0,0,0
481,26,9,3,1,0,252,0,0,1,29,1,706,2,-1.0,0,0,0
482,26,9,3,2,0,1274,0,0,2,29,1,475,2,-1.0,0,0,0
483,26,9,3,2,0,1996,0,0,1,29,1,111,2,-1.0,0,0,0
484,26,9,3,2,0,43,1,1,1,29,1,169,3,246.0,1,1,0
485,26,1,1,1,0,145,0,0,1,29,1,309,2,-1.0,0,0,0
486,26,8,3,1,0,352,0,0,1,29,1,202,2,-1.0,0,0,0
487,26,7,3,1,0,335,0,0,2,29,1,393,2,-1.0,0,0,0
488,26,6,3,2,0,211,0,0,1,29,1,168,3,-1.0,0,0,0
489,26,1,3,1,0,249,1,0,1,29,1,235,3,262.0,5,1,0
490,26,0,3,1,0,1200,0,0,1,29,1,232,3,-1.0,0,0,0
491,26,0,3,1,0,1348,0,0,1,30,1,103,1,-1.0,0,0,0
492,26,7,3,1,0,49,0,0,1,30,1,397,1,-1.0,0,0,0
493,26,3,1,2,0,543,0,0,1,30,1,169,3,-1.0,0,0,0
494,26,9,0,2,0,3154,1,1,1,30,1,350,3,248.0,1,1,0
495,26,4,3,2,0,157,1,0,1,30,1,78,2,-1.0,0,0,0
496,26,4,3,2,0,828,1,0,1,30,1,141,1,-1.0,0,0,0
497,26,0,3,1,0,187,0,0,1,30,1,226,2,-1.0,0,0,0
498,26,4,1,2,0,265,0,0,1,30,1,650,2,-1.0,0,0,0
499,26,0,3,1,0,802,0,0,1,30,1,77,1,2.0,2,2,0
500,26,10,3,2,0,370,0,0,1,30,1,230,1,-1.0,0,0,0
501,26,9,3,2,0,152,0,0,1,30,1,151,2,2.0,1,2,0
502,26,4,3,2,0,800,1,0,1,30,1,405,2,-1.0,0,0,0
503,26,7,3,1,0,512,1,1,1,30,1,206,5,239.0,3,1,0
504,26,7,3,1,0,110,0,0,1,30,1,1136,2,-1.0,0,0,1
505,26,4,3,2,0,212,0,0,1,2,2,62,1,-1.0,0,0,0
506,26,9,3,1,0,3244,0,0,1,2,2,141,1,5.0,1,1,0
507,26,8,3,2,0,376,0,0,2,2,2,237,2,-1.0,0,0,0
508,26,4,3,2,0,761,0,0,1,2,2,362,1,-1.0,0,0,0
509,26,4,3,2,0,0,0,1,1,2,2,145,1,199.0,1,1,0
510,26,8,3,1,0,2469,0,0,1,2,2,406,1,-1.0,0,0,0
511,26,8,3,1,0,5569,0,0,1,2,2,236,1,-1.0,0,0,0
512,26,1,3,1,0,494,0,0,1,2,2,237,1,-1.0,0,0,0
513,26,7,3,1,0,37,0,1,1,2,2,219,5,-1.0,0,0,0
514,26,9,3,2,0,15161,0,0,1,2,2,280,1,-1.0,0,0,1
515,26,6,3,2,0,458,1,1,1,2,2,117,7,-1.0,0,0,0
516,26,8,3,1,0,0,0,0,1,2,2,1223,2,-1.0,0,0,1
517,26,7,3,2,0,2803,0,0,1,3,2,11,7,-1.0,0,0,0
518,26,4,3,2,0,1720,0,0,1,3,2,383,1,-1.0,0,0,0
519,26,10,3,2,0,2170,0,0,1,3,2,317,1,-1.0,0,0,0
520,26,4,3,2,0,159,0,0,1,3,2,589,1,-1.0,0,0,0
521,26,10,3,2,0,23494,0,0,1,3,2,136,1,-1.0,0,0,0
522,26,1,3,1,0,450,0,1,1,3,2,542,1,-1.0,0,0,0
523,26,9,3,1,0,-168,0,1,1,3,2,246,1,-1.0,0,0,0
524,26,1,3,1,0,184,0,0,1,3,2,110,2,6.0,1,2,0
525,26,6,1,2,0,174,1,0,1,3,2,222,3,-1.0,0,0,0
526,26,1,3,1,0,2353,0,0,1,3,2,498,2,-1.0,0,0,0
527,26,8,3,1,0,119,0,0,1,3,2,247,3,-1.0,0,0,0
528,26,1,3,1,0,4751,0,0,1,3,2,231,3,-1.0,0,0,0
529,26,4,3,2,0,1837,0,0,1,3,2,417,2,-1.0,0,0,0
530,26,9,3,2,0,822,0,0,2,3,2,371,3,-1.0,0,0,0
531,26,7,1,1,0,44,1,1,1,4,2,193,2,237.0,20,2,0
532,26,8,3,1,0,334,0,0,2,4,2,46,1,-1.0,0,0,0
533,26,8,3,1,0,1510,0,0,2,4,2,58,3,-1.0,0,0,0
534,26,1,1,1,0,895,1,0,1,4,2,820,3,-1.0,0,0,0
535,26,6,3,1,0,1018,0,0,1,5,2,101,1,-1.0,0,0,0
536,26,1,3,2,0,1527,0,0,1,5,2,167,1,-1.0,0,0,0
537,26,1,1,1,0,624,1,0,1,5,2,188,1,247.0,4,2,0
538,26,2,3,1,0,101,1,0,1,5,2,810,1,268.0,1,1,1
539,26,8,3,3,0,198,0,0,1,5,2,161,1,-1.0,0,0,0
540,26,7,3,1,0,598,1,0,1,5,2,401,2,272.0,1,2,0
541,26,2,3,2,0,725,0,0,1,5,2,1916,2,189.0,29,2,1
542,26,0,3,1,0,685,0,0,1,5,2,388,1,-1.0,0,0,0
543,26,6,3,1,0,1242,1,0,1,5,2,205,2,253.0,2,3,0
544,26,10,1,0,0,440,0,0,1,5,2,143,1,-1.0,0,0,0
545,26,1,3,2,0,449,1,0,1,5,2,339,2,-1.0,0,0,0
546,26,4,3,2,0,690,0,0,1,5,2,76,3,-1.0,0,0,0
547,26,9,3,1,0,430,0,0,1,5,2,450,2,-1.0,0,0,0
548,26,7,1,1,0,116,0,0,1,5,2,319,2,-1.0,0,0,0
549,26,4,3,2,0,383,0,0,1,6,2,645,2,-1.0,0,0,0
550,26,11,3,1,0,3247,0,0,2,6,2,341,3,-1.0,0,0,0
551,26,4,3,2,0,2722,0,0,1,6,2,206,1,-1.0,0,0,0
552,26,7,3,1,0,531,1,1,1,6,2,184,1,-1.0,0,0,0
553,26,7,3,1,0,1347,0,0,2,6,2,254,1,-1.0,0,0,0
554,26,10,3,1,0,387,0,0,1,6,2,506,1,-1.0,0,0,0
555,26,10,3,2,0,521,0,0,1,6,2,123,3,-1.0,0,0,0
556,26,7,3,2,0,1140,1,0,1,6,2,984,2,-1.0,0,0,1
557,26,6,1,2,0,479,1,0,1,9,2,133,3,-1.0,0,0,0
558,26,0,3,1,0,255,0,0,1,9,2,190,1,-1.0,0,0,1
559,26,8,3,1,0,477,0,0,1,9,2,58,2,-1.0,0,0,0
560,26,7,3,1,0,1114,0,0,1,9,2,44,2,-1.0,0,0,0
561,26,4,3,2,0,1222,0,1,1,11,2,108,1,-1.0,0,0,0
562,26,9,3,2,0,11862,0,0,1,13,2,119,1,-1.0,0,0,1
563,26,8,3,1,0,620,0,0,1,17,2,104,1,-1.0,0,0,1
564,26,0,3,1,0,827,1,0,1,17,2,97,1,-1.0,0,0,0
565,26,0,3,1,0,2509,0,0,1,19,2,654,3,-1.0,0,0,1
566,26,1,3,1,0,834,0,0,1,26,2,90,1,-1.0,0,0,0
567,26,0,3,2,0,313,0,1,1,26,2,210,2,-1.0,0,0,1
568,26,0,1,1,0,1595,0,0,1,2,3,54,1,-1.0,0,0,0
569,26,4,3,1,0,651,0,1,1,5,3,84,1,-1.0,0,0,0
570,26,8,3,3,0,598,0,0,1,6,3,136,1,-1.0,0,0,0
571,26,4,3,2,0,1274,1,0,1,9,3,101,1,-1.0,0,0,0
572,26,6,3,2,0,657,0,1,1,17,3,159,2,-1.0,0,0,0
573,26,4,3,2,0,2786,0,0,1,23,3,415,1,-1.0,0,0,1
574,26,4,3,2,0,15,0,0,1,24,3,116,2,-1.0,0,0,0
575,26,0,3,2,0,689,0,0,1,25,3,78,1,-1.0,0,0,0
576,26,0,3,1,0,1327,0,0,1,30,3,171,4,-1.0,0,0,0
577,26,0,1,2,0,2855,0,0,1,30,3,52,3,-1.0,0,0,0
578,26,0,3,1,0,274,0,0,1,1,4,351,3,-1.0,0,0,1
579,26,8,3,2,0,193,0,0,1,3,4,48,2,-1.0,0,0,0
580,26,1,3,1,0,5005,0,1,1,3,4,117,1,-1.0,0,0,1
581,26,8,3,2,0,1804,0,0,1,6,4,156,2,-1.0,0,0,0
582,26,6,3,1,0,3676,0,0,1,7,4,148,1,-1.0,0,0,1
583,26,0,1,1,0,3415,0,0,1,8,4,209,1,-1.0,0,0,1
584,26,1,1,1,0,352,1,0,1,8,4,213,3,317.0,4,2,0
585,26,8,3,1,0,766,0,0,1,9,4,125,6,-1.0,0,0,0
586,26,4,3,2,0,-3,0,0,1,13,4,1022,2,-1.0,0,0,1
587,26,9,1,1,0,744,0,0,1,15,4,609,1,-1.0,0,0,0
588,26,1,3,1,0,2669,1,0,1,16,4,242,1,-1.0,0,0,0
589,26,9,1,3,0,-277,1,0,1,16,4,1018,2,-1.0,0,0,0
590,26,9,3,2,0,1216,1,0,1,16,4,472,2,-1.0,0,0,0
591,26,6,3,2,0,3044,1,1,1,17,4,550,1,325.0,1,2,0
592,26,1,1,1,0,647,1,0,1,17,4,357,2,331.0,1,2,0
593,26,0,3,1,0,1375,1,0,1,17,4,238,2,-1.0,0,0,0
594,26,9,3,1,0,181,0,0,1,20,4,158,2,-1.0,0,0,1
595,26,1,3,0,0,52,1,0,1,20,4,271,1,300.0,2,3,0
596,26,7,3,1,0,136,0,0,1,20,4,120,1,-1.0,0,0,1
597,26,8,3,2,0,5169,1,0,1,20,4,639,2,-1.0,0,0,0
598,26,8,3,2,0,10086,0,0,1,21,4,110,2,-1.0,0,0,1
599,26,8,3,2,0,1134,0,0,1,21,4,464,4,-1.0,0,0,1
600,26,0,3,2,0,2170,1,0,1,27,4,398,1,-1.0,0,0,0
601,26,4,3,2,0,6791,0,0,2,29,4,164,23,-1.0,0,0,0
602,26,8,3,3,0,19,0,0,2,30,4,268,1,-1.0,0,0,0
603,26,8,3,1,0,480,0,0,1,30,4,104,1,-1.0,0,0,0
604,26,6,3,2,0,168,0,0,1,30,4,394,1,-1.0,0,0,1
605,26,6,3,2,0,1078,0,0,1,30,4,99,2,-1.0,0,0,0
606,26,0,3,1,0,1327,0,0,1,30,4,104,1,31.0,4,1,0
607,26,5,3,1,0,530,0,0,1,30,4,308,1,-1.0,0,0,0
608,26,9,3,2,0,2781,1,0,1,30,4,132,1,-1.0,0,0,0
609,26,0,3,1,0,255,0,0,1,30,4,457,1,80.0,1,3,1
610,26,10,3,2,0,3511,0,0,1,30,4,439,2,-1.0,0,0,1
611,26,8,3,2,0,2,0,0,1,30,4,120,2,-1.0,0,0,0
612,26,8,3,3,0,2503,0,0,1,30,4,121,1,63.0,2,1,0
613,26,9,3,1,0,507,0,0,1,30,4,380,1,-1.0,0,0,1
614,26,6,3,2,0,553,0,0,1,30,4,347,3,-1.0,0,0,0
615,26,6,1,2,0,219,0,0,1,4,5,104,5,-1.0,0,0,0
616,26,7,3,1,0,256,1,0,1,4,5,101,2,-1.0,0,0,0
617,26,0,3,1,0,160,0,1,1,4,5,172,2,-1.0,0,0,0
618,26,4,3,2,0,4683,1,0,1,4,5,334,2,180.0,1,1,0
619,26,6,3,2,0,1153,0,0,1,4,5,238,3,-1.0,0,0,0
620,26,1,1,0,0,104,1,0,1,4,5,230,6,360.0,2,2,0
621,26,9,3,1,0,237,1,0,1,4,5,1091,3,-1.0,0,0,1
622,26,0,3,3,0,677,0,0,1,4,5,399,1,-1.0,0,0,0
623,26,10,1,2,0,0,1,0,1,5,5,319,1,-1.0,0,0,0
624,26,4,3,2,0,4116,1,0,1,5,5,301,1,-1.0,0,0,0
625,26,9,3,2,0,3628,0,0,1,5,5,151,1,-1.0,0,0,0
626,26,4,1,2,0,784,1,1,1,5,5,247,2,358.0,2,1,0
627,26,0,3,2,0,6,1,0,1,5,5,171,1,-1.0,0,0,0
628,26,8,3,1,0,2572,1,0,1,5,5,620,1,-1.0,0,0,0
629,26,9,1,1,0,18,1,1,1,5,5,138,1,-1.0,0,0,0
630,26,7,3,1,0,-481,1,1,1,6,5,595,5,-1.0,0,0,0
631,26,1,3,1,0,0,1,0,1,6,5,340,1,-1.0,0,0,0
632,26,0,3,1,0,96,0,0,1,6,5,606,1,345.0,1,1,0
633,26,4,3,2,0,1494,1,0,1,6,5,477,2,-1.0,0,0,0
634,26,2,1,2,0,37,1,1,1,6,5,207,1,363.0,2,1,0
635,26,1,3,1,0,191,1,0,1,6,5,550,1,-1.0,0,0,1
636,26,1,3,0,0,-295,1,0,1,6,5,138,1,-1.0,0,0,0
637,26,0,3,1,0,985,1,0,1,6,5,267,2,-1.0,0,0,0
638,26,10,1,1,0,285,1,0,1,6,5,265,2,342.0,2,1,0
639,26,1,1,1,0,0,1,0,1,6,5,320,3,-1.0,0,0,0
640,26,8,3,1,0,47,1,0,1,6,5,273,4,-1.0,0,0,0
641,26,8,3,1,0,502,1,0,2,7,5,82,1,-1.0,0,0,0
642,26,8,3,1,0,1209,1,0,1,7,5,57,4,-1.0,0,0,0
643,26,7,3,1,0,1700,1,0,1,7,5,13,5,-1.0,0,0,0
644,26,4,3,2,0,199,1,0,1,7,5,413,1,-1.0,0,0,0
645,26,1,3,1,0,7475,1,0,1,7,5,204,1,-1.0,0,0,0
646,26,11,0,1,0,-295,1,0,1,7,5,556,1,-1.0,0,0,0
647,26,4,3,2,0,114,1,0,1,7,5,457,1,-1.0,0,0,1
648,26,1,3,1,0,2,1,0,1,7,5,223,1,-1.0,0,0,0
649,26,1,3,1,0,311,1,0,1,7,5,798,2,-1.0,0,0,1
650,26,7,3,1,0,5533,1,0,1,7,5,582,2,283.0,4,1,0
651,26,3,1,1,0,13,1,0,1,7,5,132,2,293.0,1,2,0
652,26,8,3,1,0,279,0,0,1,7,5,239,3,-1.0,0,0,0
653,26,9,1,1,0,518,1,0,1,7,5,189,3,-1.0,0,0,0
654,26,4,3,2,0,962,1,0,1,8,5,132,1,-1.0,0,0,0
655,26,0,3,1,0,0,1,0,1,8,5,339,1,66.0,3,2,0
656,26,0,1,1,0,354,1,0,1,8,5,282,5,347.0,5,2,0
657,26,4,1,2,0,5,1,0,1,11,5,251,1,304.0,2,2,0
658,26,8,3,2,0,249,1,0,1,11,5,445,2,371.0,1,2,0
659,26,8,3,2,0,2182,1,0,1,12,5,42,1,292.0,1,2,0
660,26,2,1,2,0,38,1,0,1,12,5,119,1,294.0,5,1,0
661,26,1,3,1,0,8,1,0,1,13,5,167,1,-1.0,0,0,0
662,26,0,3,1,0,0,1,0,1,13,5,204,3,-1.0,0,0,0
663,26,0,3,1,0,96,1,0,1,13,5,612,2,348.0,3,2,0
664,26,7,3,2,0,130,1,0,1,14,5,24,7,302.0,1,1,0
665,26,4,3,2,0,3944,1,0,1,14,5,974,2,-1.0,0,0,1
666,26,1,3,0,0,619,1,1,1,14,5,720,1,352.0,1,1,0
667,26,1,3,1,0,1006,1,0,1,14,5,667,1,-1.0,0,0,1
668,26,0,3,1,0,66,1,0,1,14,5,451,1,339.0,3,1,0
669,26,0,3,1,1,-930,1,0,1,14,5,786,1,-1.0,0,0,1
670,26,9,3,2,0,468,1,0,1,14,5,221,2,364.0,1,1,0
671,26,7,1,1,0,864,1,1,1,14,5,466,1,-1.0,0,0,0
672,26,8,3,0,0,114,1,0,1,14,5,226,2,-1.0,0,0,0
673,26,1,3,0,0,93,1,0,1,14,5,43,3,-1.0,0,0,0
674,26,1,1,1,0,5795,1,0,1,14,5,1094,2,-1.0,0,0,1
675,26,0,3,1,0,681,1,0,1,14,5,336,2,322.0,3,1,0
676,26,0,3,1,0,787,1,0,1,15,5,68,2,371.0,1,1,0
677,26,7,1,1,0,77,1,0,1,15,5,619,1,340.0,4,1,1
678,26,1,3,1,0,26,1,1,1,15,5,899,1,-1.0,0,0,1
679,26,10,3,1,0,130,1,0,1,15,5,283,3,-1.0,0,0,0
680,26,9,3,1,0,276,1,0,1,15,5,106,1,368.0,4,1,0
681,26,8,3,2,0,641,1,0,1,15,5,55,1,368.0,1,1,0
682,26,7,3,1,0,2047,1,0,1,15,5,457,1,-1.0,0,0,0
683,26,9,3,2,0,-67,1,0,1,15,5,637,1,-1.0,0,0,1
684,26,9,3,1,0,626,1,0,1,15,5,412,2,-1.0,0,0,0
685,26,7,3,1,0,212,1,0,1,15,5,144,2,352.0,1,2,0
686,26,8,3,1,0,2138,1,0,1,15,5,18,8,371.0,1,2,0
687,26,8,3,1,0,864,1,0,1,15,5,659,1,-1.0,0,0,1
688,26,1,3,0,0,17,1,0,1,15,5,86,2,367.0,2,1,0
689,26,2,3,2,0,255,1,0,1,15,5,401,1,-1.0,0,0,0
690,26,7,3,1,0,46,1,0,1,15,5,17,3,351.0,6,2,0
691,26,7,3,1,1,-162,1,0,1,15,5,44,2,-1.0,0,0,0
692,26,7,3,1,0,0,1,0,1,15,5,23,8,-1.0,0,0,0
693,26,0,3,1,0,140,1,0,1,15,5,103,5,-1.0,0,0,0
694,26,8,3,1,0,372,1,0,1,15,5,34,11,374.0,2,2,0
695,26,8,3,0,0,177,1,0,1,15,5,58,3,-1.0,0,0,0
696,26,6,1,1,0,492,1,1,1,15,5,439,4,-1.0,0,0,0
697,26,1,3,1,0,474,1,0,1,15,5,504,2,-1.0,0,0,0
698,26,7,1,1,0,0,1,0,1,18,5,130,4,-1.0,0,0,0
699,26,0,3,1,0,141,1,0,1,18,5,19,4,349.0,6,2,0
700,26,1,3,1,0,384,1,0,1,18,5,16,1,364.0,2,2,0
701,26,9,3,1,0,3519,1,0,1,18,5,283,1,-1.0,0,0,0
702,26,4,3,2,1,-130,1,0,1,18,5,216,1,-1.0,0,0,0
703,26,8,3,2,0,251,1,0,1,18,5,12,5,-1.0,0,0,0
704,26,6,3,2,0,16563,1,0,1,18,5,245,1,-1.0,0,0,0
705,26,1,1,1,0,160,1,0,1,18,5,252,4,-1.0,0,0,0
706,26,1,3,1,0,330,1,0,1,18,5,156,1,348.0,1,1,0
707,26,4,3,2,0,47,1,0,1,18,5,63,1,-1.0,0,0,0
708,26,1,1,1,0,1702,1,1,1,18,5,21,1,-1.0,0,0,0
